Time (s),Depth,Sonic_Velocity,AC,R64,RD,Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
2.74,3993.946086880892,5280.594648831968,57.72094332742564,,53.35671341470684,-525.96484,25.531904220581055,525.96484,-231.424609375,276639.03
2.744,4004.1152831135946,5355.140820405998,56.91729330200777,,25.66211859279165,-1367.5078,29.144330978393555,1367.5078,-441.8103515625,1870077.6
2.748,4014.5415740018093,5599.8790431756415,54.42984686732166,,11.403000000000002,-1577.8936,218.97544860839844,1577.8936,-694.2732421875,2489748.0
2.752,4025.3974363255993,5518.352110159593,55.2338982880271,,84.591388888762,-420.77246,32.158607482910156,420.77246,-778.427734375,177049.47
2.756,4036.3845511970617,5460.25901092019,55.8215511970973,,111.952,1683.0859,33.09208679199219,1683.0859,-441.810546875,2832778.2
2.76,4046.7433982208004,5400.999397526313,56.434000000000005,,100.237,3155.7861,32.98668670654297,3155.7861,294.5396484375,9958986.0
2.764,4057.2965583022287,5445.803721413601,55.970279309897805,,71.81687512983459,2629.8213,32.97939682006836,2629.8213,1094.00546875,6915960.0
2.768,4067.9778247054214,5435.092025913531,56.080128836192145,,69.347,105.19238,31.98726463317871,105.19238,1430.62265625,11065.4375
2.772,4079.0534539006408,5782.67491369846,52.70959443234887,,124.6981405526842,-2629.8232,29.619138717651367,2629.8232,988.8125,6915970.5
2.776,4089.7589470716966,5702.952512816672,53.44600000000002,,12.640346677049939,-4102.5234,28.548995971679688,4102.5234,-168.309375,16830698.0
2.78,4100.611749536699,5454.206681163142,55.88376315590833,,104.79354814957821,-3471.3662,222.5552978515625,3471.3662,-1493.73984375,12050383.0
2.784,4111.257725416068,5446.503237772501,55.96290100596004,,71.39493471295808,-1472.7012,25.20237159729004,1472.7012,-2314.2443359375,2168848.8
2.788,4122.274169075264,5500.587381927521,55.41229822988377,,45.397000000000006,841.54297,24.18561363220215,841.54297,-2166.97421875,708194.56
2.792,4132.9999529182,5488.188297331435,55.537453153608716,,66.84203630530067,2629.8213,23.013261795043945,2629.8213,-1115.0453125,6915960.0
2.796,4143.947819188651,5540.670928331585,55.01148968706898,,115.13923320009202,3576.5576,22.783967971801758,3576.5576,420.7708984375,12791764.0
2.8,4154.915918679078,5449.035960419404,55.93650000000001,,102.10100000000001,3366.1729,23.059036254882812,3366.1729,1788.2787109375,11331120.0
2.804,4165.919084751238,5411.031977346422,56.33004206135291,,89.74900000000001,2209.0508,21.956357955932617,2209.0508,2524.6291015625,4879905.5
2.808,4176.503775828755,5650.251647526624,53.9445,,20.92853857587279,210.38574,23.1672306060791,210.38574,2398.39765625,44262.16
2.812,4187.384306391547,5294.737407472451,57.566960970468685,,123.72138525620727,-2103.8584,23.29422378540039,2103.8584,1451.66171875,4426220.0
2.816,4198.140712816408,5303.951247326685,57.46725942671405,,119.11928466145167,-3997.331,22.940650939941406,3997.331,-63.116015625,15978656.0
2.82,4208.941115991787,5480.37452282463,55.6166475840521,,66.11131658066947,-4733.6797,225.42379760742188,4733.6797,-1683.0865234375,22407724.0
2.824,4219.368727353935,5322.894392578008,57.26211628280364,,85.50601523833183,-3576.5586,24.309551239013672,3576.5586,-2840.2083984375,12791771.0
2.828,4230.497054507445,5542.72075175469,54.99104615660623,,151.56576247087924,-1051.9297,23.89169692993164,1051.9297,-3092.671484375,1106556.1
2.832,4241.638101210617,5549.1834616855085,54.92700000000001,,165.78918669663835,2209.0508,24.664093017578125,2209.0508,-2230.0896484375,4879905.5
2.836,4252.887776207412,5232.528196940826,58.251,35.07006487649475,104.22530206085796,4944.0625,25.128326416015625,4944.0625,-441.8109375,24443754.0
2.84,4264.211430144763,5340.932066601181,57.068716173715494,30.68734345500991,97.02016430693436,5890.801,25.5915470123291,5890.801,1683.08515625,34701532.0
2.844,4274.768457818479,4995.157106799392,61.01949184992115,12.63734766292701,90.68976518159626,4418.0977,25.84963607788086,4418.0977,3282.01640625,19519586.0
2.848,4285.4716341835265,5285.701898898814,57.664999999999985,32.91744108125292,142.99499999999995,841.54297,26.574188232421875,841.54297,3660.7109375,708194.56
2.852,4296.423255799456,5084.939082135746,59.94713972882441,26.925930126259555,116.81500000000004,-3260.9805,26.74911117553711,3260.9805,2566.7046875,10633994.0
2.856,4307.211517906264,5378.791889459472,56.66700000000002,86.43375360876033,125.72800000000002,-5890.801,26.234281539916992,5890.801,399.73203125,34701532.0
2.86,4317.915061463659,5359.96905004748,56.86599999999999,25.595013250460955,100.83799999999998,-5995.992,222.8495330810547,5995.992,-1977.6265625,35951924.0
2.864,4328.835069542951,5297.646666671457,57.5351390859371,23.28490647167922,87.04700000000001,-3260.9805,27.77127456665039,3260.9805,-3513.4421875,10633994.0
2.868,4339.728433250019,5359.96905004748,56.86599999999999,49.73786572080397,76.309330583379,841.54297,27.996723175048828,841.54297,-3513.4421875,708194.56
2.872,4350.71167443077,5468.426240782931,55.73881309598942,33.555567830472654,46.61012144535869,4628.4844,29.4561710357666,4628.4844,-1935.54921875,21422868.0
2.876,4361.552788139197,5554.948059048661,54.87,36.354293734325104,100.40223452455888,6101.1875,30.12111473083496,6101.1875,462.8484375,37224490.0
2.88,4372.459962193767,5397.842987939861,56.46699999999999,24.09886956855924,79.40200000000002,4418.0977,30.1810302734375,4418.0977,2545.66640625,19519586.0
2.884,4383.308129055411,5898.175203668942,51.677000000000014,37.24944646713048,95.42699999999999,-105.19336,30.220457077026367,105.19336,3176.823828125,11065.643
2.888,4394.345719709108,6038.154480080827,50.479,26.68733862687657,38.766000000000005,-5364.836,29.272871017456055,5364.836,1935.548046875,28781464.0
2.892,4405.284361007239,5387.77869361769,56.57332243338318,56.621345808660976,75.68742825298342,-8625.816,28.532413482666016,8625.816,-715.312109375,74404710.0
2.896,4417.046973054127,5327.653882146353,57.231941462398886,77.33142877562099,82.37599999999999,-7679.082,221.87445068359375,7679.082,-3471.366015625,58968300.0
2.9,4428.49495508799,4804.32162823928,63.4429101759842,15.358918420029582,39.34474246377911,-2629.8232,27.591928482055664,2629.8232,-4880.9501953125,6915970.5
2.904,4438.948562996564,5257.7966007456125,57.972593280400204,32.53160944382077,83.87416844475815,3997.329,27.58058738708496,3997.329,-4060.445703125,15978640.0
2.908,4449.964478059795,5225.09326506359,58.33404388037728,42.8515879231148,109.83094334400276,8520.621,27.722450256347656,8520.621,-1283.354296875,72600984.0
2.912,4460.482488554535,5604.127426193467,54.38851144545638,46.75787589899209,66.42491956125512,8520.621,28.221590042114258,8520.621,2145.933203125,72600984.0
2.916,4471.286652319389,5766.706001305853,52.86083754072804,30.053669536121124,57.323258846260885,4207.715,29.570756912231445,4207.715,4523.292578125,17704864.0
2.92,4481.766343779271,5267.796056574002,57.86239923784621,39.57228318998641,121.19000000000004,-1367.5078,31.28741455078125,1367.5078,4775.7556640625,1870077.6
2.924,4492.910775943425,5397.842987939861,56.46699999999999,82.32990077822784,97.19800000000001,-4628.4883,34.65989685058594,4628.4883,3050.5921875,21422904.0
2.928,4503.320311739034,5213.553871679526,58.46299999999999,39.76376424768214,145.64799999999997,-3786.9453,209.34783935546875,3786.9453,589.07890625,14340955.0
2.932,4513.927650788028,5267.5238490253,57.86400000000001,28.342020938634725,129.13492439011821,315.57812,44.1277961730957,315.57812,-1051.9296875,99589.555
2.936,4524.95961549754,5417.029519967297,56.26700000000002,38.87484631648493,128.06099999999998,4312.9062,40.094974517822266,4312.9062,-1030.89140625,18601160.0
2.94,4535.723068653428,5126.049006912093,59.461000000000006,55.406896920506945,107.62917015892593,5364.836,34.24980163574219,5364.836,315.57734375,28781464.0
2.944,4546.27873202941,5108.052907378543,59.67325434642389,31.72762182381459,113.77490329399537,2735.0146,30.15302276611328,2735.0146,1788.2779296875,7480305.0
2.948,4556.63043931408,5074.925074925077,60.05999999999998,30.25694877298835,104.03482667436136,-1472.7012,26.560503005981445,1472.7012,2251.1267578125,2168848.8
2.952,4566.652011940876,3825.577764868962,79.68434542299649,27.53258567098474,29.67356452835015,-4628.4883,23.2298583984375,4628.4883,1262.3134765625,21422904.0
2.956,4576.253878510431,3418.942529295217,89.23578770135579,12.304253742406562,37.286927377387215,-5785.6094,20.459840774536133,5785.6094,-757.3896484375,33473276.0
2.96,4584.918785389118,4546.132506040628,67.04600000000002,18.81153369597161,22.039216831804485,-5364.836,233.05816650390625,5364.836,-2903.3240234375,28781464.0
2.964,4592.628713815206,4207.910540484574,72.43499999999997,31.174763650475604,72.26774102753812,-4523.293,14.040847778320312,4523.293,-4354.985546875,20460180.0
2.968,4602.041158861263,4477.175518515006,68.08690739978611,34.18124374660358,93.689,-3366.1729,14.509161949157715,3366.1729,-4733.6798828125,11331120.0
2.972,4610.993907300672,3946.857276046927,77.226,28.337296661860222,19.277999999999995,-1472.7012,16.355195999145508,1472.7012,-4102.5224609375,2168848.8
2.976,4618.728021765603,3944.014656224173,77.2817633135387,22.0636148493053,83.904,1157.1211,18.400310516357422,1157.1211,-2713.9763671875,1338929.2
2.98,4628.514216000956,5041.433037264922,60.459000000000024,34.24025016048424,88.89585321561907,3681.751,19.358591079711914,3681.751,-904.658984375,13555290.0
2.984,4638.886872850632,5247.026361889525,58.09012302715327,82.26316219909475,41.06389760634998,5259.6445,20.042163848876953,5259.6445,1051.928515625,27663860.0
2.988,4648.945089530792,4952.311401897758,61.54717906163968,29.884558332292006,91.98199999999999,5259.6445,21.460098266601562,5259.6445,2777.0919921875,27663860.0
2.992,4658.1468797734,4991.97484359134,61.058,23.591789985259993,90.307,3576.5576,21.920408248901367,3576.5576,3786.94375,12791764.0
2.996,4668.3620176289305,5134.5476670311555,59.36509932083917,20.55589304543597,49.231999999999985,1262.3145,21.423442840576172,1262.3145,3807.982421875,1593437.8
3.0,4679.009055921255,5507.208304352209,55.350794674782534,27.477271677637514,75.14200000000002,-631.1582,20.66997718811035,631.1582,2945.4005859375,398360.7
3.004,4689.7574210561415,5293.534826920853,57.57984211228781,23.1159020895982,32.31033511588624,-1683.0869,20.01828384399414,1683.0869,1556.854296875,2832781.5
3.008,4700.66385887866,5608.806447872656,54.34328224273676,25.642829336818007,97.19800000000001,-1998.665,19.934675216674805,1998.665,105.1923828125,3994662.0
3.012,4711.920601151118,5554.889987053282,54.88219897710619,,43.458010047778394,-1893.4727,228.53363037109375,1893.4727,-988.813671875,3585238.8
3.016,4723.165615043742,5967.344062022789,51.07799999999999,,27.807982233447017,-1262.3154,27.929248809814453,1262.3154,-1493.7396484375,1593440.2
3.02,4734.214943175625,5178.213448404745,58.86199999999999,,649.4432876498254,315.57812,33.570350646972656,315.57812,-1304.3923828125,99589.555
3.024,4744.318725587905,5058.165585223784,60.25900000000001,,81.3007590035789,2314.2432,33.451725006103516,2314.2432,-504.9263671875,5355721.5
3.028,4754.612588160151,5039.3406069173625,60.48417632020788,92.28889741472113,60.37395240816857,3681.751,31.880903244018555,3681.751,631.1568359375,13555290.0
3.032,4764.749461373878,5049.889437118581,60.357922747755474,101.11030439750961,48.23123640329153,2735.0146,30.677940368652344,2735.0146,1556.854296875,7480305.0
3.036,4774.654108717647,4405.934221637933,69.183005001785,54.811915324755226,14.779523420785447,-841.54395,28.781391143798828,841.54395,1641.00859375,708196.2
3.04,4784.35372299667,5701.740140759302,53.45810801317391,58.62534456750198,80.80579827258775,-5259.6445,27.357145309448242,5259.6445,525.9640625,27663860.0
3.044,4795.457011874224,5213.553871679526,58.46299999999999,85.63522275671015,52.230333333333334,-7994.66,27.083417892456055,7994.66,-1535.8166015625,63914590.0
3.048,4805.836162984389,5786.4261983863325,52.67499999999999,60.68964349878197,96.89066965372857,-6942.7305,223.08807373046875,6942.7305,-3660.712890625,48201508.0
3.052,4816.35785496727,5101.707161928748,59.74486861505392,86.16316758491348,83.27004284111416,-2419.4375,26.74437713623047,2419.4375,-4691.6033203125,5853678.0
3.056,4827.733421307035,5353.752976521152,56.93264898495856,91.21968953982727,73.03800000000003,3155.7861,26.95623207092285,3155.7861,-3892.1373046875,9958986.0
3.06,4838.652204731676,5552.508822525293,54.90570956428861,92.01673543220322,77.81900000000003,6732.3438,27.21584129333496,6732.3438,-1493.7396484375,45324452.0
3.064,4849.381038635754,5304.098146697988,57.465000000000025,64.46103256610157,93.44522121430403,6732.3438,27.64189338684082,6732.3438,1451.6611328125,45324452.0
3.068,4859.741164033613,4947.408260526948,61.60942743867855,96.82982328067219,58.725007341196985,3681.751,28.709457397460938,3681.751,3576.557421875,13555290.0
3.072,4870.696172823086,5678.599924608012,53.67520536070168,58.82792932427587,80.301855314331,-631.1582,30.513273239135742,631.1582,3934.21328125,398360.7
3.076,4882.002479888127,5251.726860385932,58.03808979845507,91.25253686600608,63.24599999999999,-3997.331,32.70444869995117,3997.331,2503.58984375,15978656.0
3.08,4892.968415398017,5299.893135128562,57.510610265355375,89.59921307088511,70.0949495044353,-4628.4883,215.96820068359375,4628.4883,231.4234375,21422904.0
3.084,4903.752378079244,5647.974795688428,53.98232739714006,94.50649904309803,31.71288798279495,-2314.2441,33.69595718383789,2314.2441,-1577.894140625,5355726.0
3.088,4913.9487476650165,5222.2780560786805,58.36550466991255,62.761952156143685,12.612180691271643,1577.8936,32.459068298339844,1577.8936,-1998.665625,2489748.0
3.092,4924.484146750465,5420.077537841056,56.23545203344086,64.9638535849149,95.52399148494722,4733.6797,30.80760383605957,4733.6797,-925.698046875,22407724.0
3.096,4934.9061359567295,5990.801525217187,50.878,26.249629691182733,94.21020239832616,5259.6445,28.48811149597168,5259.6445,925.6970703125,27663860.0
3.1,4946.589026333056,6211.1614559576155,49.07919679583662,112.83646012592196,26.55566797842148,3366.1729,25.790990829467773,3366.1729,2524.629296875,11331120.0
3.104,4958.408039153639,5231.450491735748,58.26300000000001,53.06940997813703,25.16042955498097,525.96387,23.243083953857422,525.96387,3092.6708984375,276638.0
3.108,4969.792836695896,6183.148656698229,49.29532660816327,58.75179361983676,68.85628153818442,-1893.4727,20.319656372070312,1893.4727,2398.39765625,3585238.8
3.112,4982.574908945242,6936.70674816666,43.94170458175994,64.37538243015162,11.189498178904039,-3471.3662,17.231931686401367,3471.3662,757.3884765625,12050383.0
