Time (s),Depth,RD,Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
1.008,1054.3665269921144,7.977000000000003,-4733.6797,238.57774353027344,4733.6797,-4039.407421875,22407724.0
1.012,1058.4185912543876,7.269999999999997,-4733.6797,15.74781608581543,4733.6797,-4333.947265625,22407724.0
1.016,1061.7520370796453,8.50978141416032,-3050.5947,19.552743911743164,3050.5947,-4144.6,9306128.0
1.02,1065.6378436422012,7.054575171292811,736.3496,22.07663345336914,736.3496,-3197.8638671875,542210.75
1.024,1068.7931723847764,7.554626937465043,5364.836,23.491031646728516,5364.836,-1283.3537109375,28781464.0
1.028,1071.9199306029047,7.545000000000001,8520.621,23.920337677001953,8520.621,1367.5064453125,72600984.0
1.032,1075.403189692965,8.43903971486727,8625.816,23.779451370239258,8625.816,4039.4056640625,74404710.0
1.036,1078.8000173893652,8.278973394271796,5680.414,23.2033634185791,5680.414,5785.607421875,32267104.0
1.04,1081.8474225804334,9.084000000000001,1051.9287,22.245328903198242,1051.9287,5848.7232421875,1106554.0
1.044,1085.1284900024932,9.084000000000001,-3892.1377,21.836669921875,3892.1377,3997.328515625,15148736.0
1.048,1088.3554976481403,4.3142037629865895,-7889.465,21.713407516479492,7889.465,715.311328125,62243656.0
1.052,1091.7213212262948,4.941615528191581,-9888.133,22.00851058959961,9888.133,-2987.478515625,97775170.0
1.056,1096.0236134996298,3.7950000000000013,-8836.203,226.871826171875,8836.203,-5890.801953125,78078490.0
1.06,1100.3319233926404,4.012999999999999,-4312.9062,24.12013816833496,4312.9062,-6963.7689453125,18601160.0
1.064,1104.6414166709158,4.389923340314462,1998.665,24.461956024169922,1998.665,-5785.6083984375,3994662.0
1.068,1108.9557943913023,4.679549532170723,7258.3086,24.250150680541992,7258.3086,-2756.0537109375,52683044.0
1.072,1113.2644477399676,6.749,9467.359,24.029708862304688,9467.359,1115.0447265625,89630900.0
1.076,1116.7647606604494,6.871090509705168,8099.8516,23.414817810058594,8099.8516,4502.2556640625,65607596.0
1.08,1119.9943277644256,6.560539936299239,4523.293,22.107065200805664,4523.293,6269.4955078125,20460180.0
1.084,1123.2900330414914,6.27776101104231,420.77148,21.245906829833984,420.77148,5953.916796875,177048.64
1.088,1126.6516212545666,7.283754774697933,-2735.0156,19.69306755065918,2735.0156,3955.251953125,7480310.5
1.092,1129.9707649350112,6.266,-4312.9062,16.97714614868164,4312.9062,1199.198828125,18601160.0
1.096,1133.138752375781,6.266,-4838.871,14.915273666381836,4838.871,-1388.545703125,23414674.0
1.1,1136.3616409044494,7.886387870472011,-4838.871,13.001435279846191,4838.871,-3260.978515625,23414674.0
1.104,1139.6769759765077,9.310347239979334,-4733.6797,237.06065368652344,4733.6797,-4291.86875,22407724.0
1.108,1142.8691432827486,7.545000000000001,-4102.5234,15.698079109191895,4102.5234,-4565.3703125,16830698.0
1.112,1146.0829047333953,5.301999999999999,-2209.0518,18.72600746154785,2209.0518,-4144.5994140625,4879909.5
1.116,1149.2856890239243,6.350655425738211,841.54297,20.75904655456543,841.54297,-3008.5166015625,708194.56
1.12,1152.6052881014639,6.377760040258669,4102.5195,22.766761779785156,4102.5195,-1220.2384765625,16830666.0
1.124,1155.9927475776276,8.753,5890.801,24.50066375732422,5890.801,904.6576171875,34701532.0
1.128,1159.3329547155004,8.647874457574249,5049.258,25.765029907226562,5049.258,2735.0138671875,25495004.0
1.132,1162.8149297964178,7.024558033300635,2103.8574,27.3237361907959,2103.8574,3597.595703125,4426216.0
1.136,1166.2420938706443,6.876,-841.54395,29.557628631591797,841.54395,3260.9783203125,708196.2
1.14,1169.4805218133768,8.126000000000001,-1788.2793,38.97334671020508,1788.2793,2082.8185546875,3197942.8
1.144,1172.8099789272264,7.6719297126174695,105.19238,171.19569396972656,105.19238,925.696875,11065.4375
1.148,1176.2570053883771,8.278999999999998,2945.4014,57.812042236328125,2945.4014,504.9255859375,8675389.0
1.152,1179.7103792900568,7.545000000000001,3366.1729,34.512447357177734,3366.1729,757.388671875,11331120.0
1.156,1182.9483571090827,6.042680075669687,-210.38574,30.740829467773438,210.38574,883.6203125,44262.16
1.16,1186.121469266028,4.012999999999999,-6311.574,30.373271942138672,6311.574,-21.038671875,39835970.0
1.164,1189.9804664054004,8.371236203789598,-10203.711,30.01569175720215,10203.711,-2082.8193359375,104115720.0
1.168,1193.391314443505,3.157124478339146,-8205.047,219.363525390625,8205.047,-4312.908984375,67322790.0
1.172,1197.2256828906134,4.088,-315.5791,31.70806121826172,315.5791,-5049.259375,99590.17
1.176,1200.4469369686562,5.502000000000001,8205.043,32.29315948486328,8205.043,-3366.1736328125,67322730.0
1.18,1204.1095542360285,8.917,11466.023,33.248958587646484,11466.023,189.3458984375,131469700.0
1.184,1207.6080584765734,6.994604565204103,6837.535,34.377357482910156,6837.535,3597.5951171875,46751890.0
1.188,1211.0769007627011,7.254292518643575,-2314.2441,34.78694152832031,2314.2441,4775.7556640625,5355726.0
1.192,1214.4875403423728,7.893904449930977,-9151.781,34.931800842285156,9151.781,3008.515234375,83755100.0
1.196,1217.8616343654166,8.278999999999998,-8941.395,214.778564453125,8941.395,-420.772265625,79948536.0
1.2,1221.069449626123,8.655544307361197,-2419.4375,35.459537506103516,2419.4375,-3197.864453125,5853678.0
1.204,1224.4832710068006,8.753,4838.871,35.62575149536133,4838.871,-3597.597265625,23414674.0
1.208,1227.7961355870773,7.691564754616502,7468.6953,35.73556900024414,7468.6953,-1641.009375,55781410.0
1.212,1231.2304460278262,7.600751122079815,4418.0977,35.719215393066406,4418.0977,1072.96640625,19519586.0
1.216,1234.730054090131,6.711732928234635,-946.7363,35.134517669677734,946.7363,2671.898046875,896309.7
1.22,1238.3050697872338,9.419178570224807,-4207.715,33.69607925415039,4207.715,2314.242578125,17704864.0
1.224,1241.5873961646714,8.816145214938384,-3892.1377,218.10397338867188,3892.1377,568.0408203125,15148736.0
1.228,1244.8248751954125,7.135999999999998,-1683.0869,28.634532928466797,1683.0869,-1262.315625,2832781.5
1.232,1248.0558946227377,7.195101205521557,-210.38574,20.0014591217041,210.38574,-2188.0123046875,44262.16
1.236,1251.6024633571737,7.696838771622642,0.0,4.319383144378662,0.0,-1998.6650390625,0.0
1.24,1254.7609692451156,8.339497670073287,315.57812,6.121400356292725,315.57812,-1094.0064453125,99589.555
1.244,1258.0214196330678,5.068159482488423,1893.4717,20.788047790527344,1893.4717,63.1154296875,3585235.0
1.248,1261.4154938754468,7.156761793083702,3892.1377,26.06187629699707,3892.1377,1178.1603515625,15148736.0
1.252,1264.6319203011979,7.686000000000003,4418.0977,27.914257049560547,4418.0977,2103.85703125,19519586.0
1.256,1268.2114596613008,9.80597118019088,2103.8574,28.815166473388672,2103.8574,2524.628515625,4426216.0
1.26,1271.8812460034744,8.25030638529737,-1893.4727,28.268714904785156,1893.4727,2082.818359375,3585238.8
1.264,1275.5755630401388,9.084000000000001,-5049.258,27.94991111755371,5049.258,694.2724609375,25495004.0
1.268,1279.2420764974142,8.97545358711018,-5364.836,222.0,5364.836,-1157.122265625,28781464.0
1.272,1282.9051810125995,3.527419468307191,-3050.5947,27.149621963500977,3050.5947,-2650.8607421875,9306128.0
1.276,1286.2899390802202,9.463917483635944,-210.38574,26.565473556518555,210.38574,-3113.709375,44262.16
1.28,1289.9466570215181,7.135999999999998,1262.3145,25.33202362060547,1262.3145,-2482.551953125,1593437.8
1.284,1293.4479896463235,7.612665401306436,946.73535,16.091930389404297,946.73535,-1283.3533203125,896307.8
1.288,1296.9576994051051,8.190719910198057,315.57812,20.68082046508789,315.57812,-147.2705078125,99589.555
1.292,1300.251036703466,7.828483192913988,631.1572,0.36559534072875977,631.1572,589.0798828125,398359.44
1.296,1303.629708647632,7.4060000000000015,1893.4717,23.71236801147461,1893.4717,1009.8513671875,3585235.0
1.3,1306.9523528594318,6.205794211661057,2735.0146,28.328472137451172,2735.0146,1304.39140625,7480305.0
1.304,1310.2239757702328,7.6188678433357095,1893.4717,29.76760482788086,1893.4717,1493.738671875,3585235.0
1.308,1313.6238693650116,7.941912033414496,-525.96484,30.329668045043945,525.96484,1325.430078125,276639.03
1.312,1316.9999264672645,8.592,-2840.209,30.16092872619629,2840.209,631.1568359375,8066787.0
1.316,1320.3816764710443,9.222850000753402,-3366.1729,219.95555114746094,3366.1729,-420.7720703125,11331120.0
1.32,1324.0114915648978,9.02746150069478,-1893.4727,29.958677291870117,1893.4727,-1346.46953125,3585238.8
1.324,1327.502849857732,5.77830628581601,0.0,28.95465660095215,0.0,-1725.1638671875,0.0
1.328,1330.973369701973,8.961472597711316,736.3496,26.79619789123535,736.3496,-1472.7009765625,542210.75
1.332,1334.423217359311,7.135999999999998,210.38574,8.889419555664062,210.38574,-862.58203125,44262.16
1.336,1337.7076147660127,5.301999999999999,-420.77246,57.685630798339844,420.77246,-273.501953125,177049.47
1.34,1341.1150368543347,7.210754793868809,210.38574,27.111818313598633,210.38574,147.2697265625,44262.16
1.344,1344.4834906415163,7.383547272459061,1683.0859,28.13347625732422,1683.0859,483.8869140625,2832778.2
1.348,1347.7938874136632,8.434,2735.0146,27.305511474609375,2735.0146,883.619921875,7480305.0
1.352,1351.0321881064413,8.07514107983432,2419.4365,26.457963943481445,2419.4365,1325.430078125,5853673.0
1.356,1354.4020088560262,4.164216546155123,1051.9287,23.220823287963867,1051.9287,1619.9703125,1106554.0
1.36,1357.7354427366722,4.743000000000001,-210.38574,17.865686416625977,210.38574,1535.816015625,44262.16
1.364,1361.0615884836668,4.541669297509259,-946.7363,11.255658149719238,946.7363,1009.8515625,896309.7
1.368,1364.6206184527682,4.165,-1893.4727,10.282005310058594,1893.4727,84.1541015625,3585238.8
1.372,1368.117161533061,4.655,-3681.752,16.53624725341797,3681.752,-1136.08359375,13555297.0
1.376,1371.604561929423,5.400999999999998,-5364.836,20.510297775268555,5364.836,-2419.4365234375,28781464.0
1.38,1375.1859883597717,7.686000000000003,-5470.0312,227.3911590576172,5470.0312,-3471.365625,29921242.0
1.384,1379.2137052891194,5.710999999999999,-2945.4014,24.159862518310547,2945.4014,-3871.0986328125,8675389.0
1.388,1383.1823931970407,6.625,1683.0859,25.087730407714844,1683.0859,-3155.7869140625,2832778.2
1.392,1387.2316790548211,6.150999999999998,6206.379,25.437602996826172,6206.379,-1178.1607421875,38519140.0
1.396,1391.1173516168344,6.286474907880794,8310.238,25.37839126586914,8310.238,1556.8541015625,69060060.0
1.4,1394.9681662006292,5.502000000000001,7047.922,25.256860733032227,7047.922,4060.4447265625,49673204.0
1.404,1398.5930090473803,4.649057690284598,3050.5928,25.109464645385742,3050.5928,5259.6435546875,9306116.0
1.408,1402.6465414687746,5.249610639411785,-1893.4727,24.907880783081055,1893.4727,4544.3318359375,3585238.8
1.412,1407.1904361318204,3.609605929744883,-5785.6094,24.85215950012207,5785.6094,2145.9341796875,33473276.0
1.416,1411.0612481152866,6.0379999999999985,-7153.117,24.799667358398438,7153.117,-946.7369140625,51167084.0
1.42,1415.3580776123608,5.601680479713715,-5785.6094,225.58279418945312,5785.6094,-3513.4431640625,33473276.0
